121220-bin70|PROKKA_MOD_00300	2.3.1.9
121220-bin70|PROKKA_MOD_00305	2.1.1.198
121220-bin70|PROKKA_MOD_00306	1.1.1.40
121220-bin70|PROKKA_MOD_00309	2.7.13.3
121220-bin70|PROKKA_MOD_00310	2.3.3.13
121220-bin70|PROKKA_MOD_00312	3.1.3.48
121220-bin70|PROKKA_MOD_00313	2.2.1.6
121220-bin70|PROKKA_MOD_00314	2.2.1.6
121220-bin70|PROKKA_MOD_00315	3.5.1.91
121220-bin70|PROKKA_MOD_00322	2.1.2.10
121220-bin70|PROKKA_MOD_00324	4.2.1.2
121220-bin70|PROKKA_MOD_00325	1.1.1.47
121220-bin70|PROKKA_MOD_00327	3.1.1.-
121220-bin70|PROKKA_MOD_00329	3.2.2.23
121220-bin70|PROKKA_MOD_00330	2.7.7.3
121220-bin70|PROKKA_MOD_00331	2.1.1.171
121220-bin70|PROKKA_MOD_00334	3.6.4.12
121220-bin70|PROKKA_MOD_00336	3.2.1.4
121220-bin70|PROKKA_MOD_00337	4.2.1.9
121220-bin70|PROKKA_MOD_00340	2.7.7.7
121220-bin70|PROKKA_MOD_00341	1.-.-.-
121220-bin70|PROKKA_MOD_00343	1.14.13.-
121220-bin70|PROKKA_MOD_00347	2.1.1.163
121220-bin70|PROKKA_MOD_00351	3.6.1.31
121220-bin70|PROKKA_MOD_00355	3.1.1.1
121220-bin70|PROKKA_MOD_00356	4.3.2.3
121220-bin70|PROKKA_MOD_00357	4.2.1.45
121220-bin70|PROKKA_MOD_00361	3.1.1.29
121220-bin70|PROKKA_MOD_00366	1.4.1.2
121220-bin70|PROKKA_MOD_00370	2.3.1.-
121220-bin70|PROKKA_MOD_00372	2.1.1.-
121220-bin70|PROKKA_MOD_00374	1.14.14.7
121220-bin70|PROKKA_MOD_00376	3.6.1.1
121220-bin70|PROKKA_MOD_00382	2.6.1.19
121220-bin70|PROKKA_MOD_00383	1.4.3.-
121220-bin70|PROKKA_MOD_00385	3.5.3.11
121220-bin70|PROKKA_MOD_00386	6.3.5.2
121220-bin70|PROKKA_MOD_00387	1.1.1.205
121220-bin70|PROKKA_MOD_00388	3.1.11.6
121220-bin70|PROKKA_MOD_00389	4.4.1.11
121220-bin70|PROKKA_MOD_00391	2.7.4.25
121220-bin70|PROKKA_MOD_00392	2.5.1.19
121220-bin70|PROKKA_MOD_00393	4.2.1.51
121220-bin70|PROKKA_MOD_00394	5.99.1.3
121220-bin70|PROKKA_MOD_00397	2.7.4.8
121220-bin70|PROKKA_MOD_00398	2.7.7.6
121220-bin70|PROKKA_MOD_00400	3.5.4.-
121220-bin70|PROKKA_MOD_00402	3.1.13.1
121220-bin70|PROKKA_MOD_00404	2.1.1.228
121220-bin70|PROKKA_MOD_00408	2.7.11.1
121220-bin70|PROKKA_MOD_00413	3.4.21.-
121220-bin70|PROKKA_MOD_00414	3.1.4.52
121220-bin70|PROKKA_MOD_00417	6.3.3.1
121220-bin70|PROKKA_MOD_00421	2.7.8.35
121220-bin70|PROKKA_MOD_00422	1.14.13.-
121220-bin70|PROKKA_MOD_00426	5.2.1.8
121220-bin70|PROKKA_MOD_00427	3.4.21.92
121220-bin70|PROKKA_MOD_00429	3.4.21.53
121220-bin70|PROKKA_MOD_00430	2.6.1.9
121220-bin70|PROKKA_MOD_00431	3.4.21.107
121220-bin70|PROKKA_MOD_00433	2.1.1.166
121220-bin70|PROKKA_MOD_00434	3.4.24.-
121220-bin70|PROKKA_MOD_00435	2.5.1.15
121220-bin70|PROKKA_MOD_00436	2.3.1.12
121220-bin70|PROKKA_MOD_00437	1.2.4.4
121220-bin70|PROKKA_MOD_00438	1.2.4.1
121220-bin70|PROKKA_MOD_00441	2.6.1.18
121220-bin70|PROKKA_MOD_00452	3.6.1.8
121220-bin70|PROKKA_MOD_00453	2.5.1.47
121220-bin70|PROKKA_MOD_00454	2.7.8.7
121220-bin70|PROKKA_MOD_00457	3.1.26.3
121220-bin70|PROKKA_MOD_00458	3.4.21.89
121220-bin70|PROKKA_MOD_00459	3.6.5.-
121220-bin70|PROKKA_MOD_00460	5.99.1.3
121220-bin70|PROKKA_MOD_00461	3.4.21.102
121220-bin70|PROKKA_MOD_00463	2.5.1.72
121220-bin70|PROKKA_MOD_00466	1.2.4.1
121220-bin70|PROKKA_MOD_00468	3.6.3.14
121220-bin70|PROKKA_MOD_00473	1.13.11.20
121220-bin70|PROKKA_MOD_00474	3.1.1.-
121220-bin70|PROKKA_MOD_00475	1.14.15.3
121220-bin70|PROKKA_MOD_00479	1.14.99.44
121220-bin70|PROKKA_MOD_00480	2.1.2.10
121220-bin70|PROKKA_MOD_00483	1.4.3.-
121220-bin70|PROKKA_MOD_00486	3.1.-.-
121220-bin70|PROKKA_MOD_00487	1.1.1.100
121220-bin70|PROKKA_MOD_00490	6.3.2.6
121220-bin70|PROKKA_MOD_00491	4.3.1.17
121220-bin70|PROKKA_MOD_00499	1.14.11.17
121220-bin70|PROKKA_MOD_00500	6.3.5.-
121220-bin70|PROKKA_MOD_00501	6.3.5.-
121220-bin70|PROKKA_MOD_00505	4.3.2.3
121220-bin70|PROKKA_MOD_00507	3.1.1.29
121220-bin70|PROKKA_MOD_00512	1.1.1.86
121220-bin70|PROKKA_MOD_00514	1.2.1.38
121220-bin70|PROKKA_MOD_00516	5.4.3.8
121220-bin70|PROKKA_MOD_00517	4.2.1.24
121220-bin70|PROKKA_MOD_00518	5.4.99.19
121220-bin70|PROKKA_MOD_00521	1.2.1.5
121220-bin70|PROKKA_MOD_00523	1.1.1.338
121220-bin70|PROKKA_MOD_00525	1.4.1.13
121220-bin70|PROKKA_MOD_00526	6.3.2.-
121220-bin70|PROKKA_MOD_00527	3.1.-.-
121220-bin70|PROKKA_MOD_00528	3.4.11.5
121220-bin70|PROKKA_MOD_00529	3.2.2.20
121220-bin70|PROKKA_MOD_00530	2.7.7.65
121220-bin70|PROKKA_MOD_00531	3.4.24.75
121220-bin70|PROKKA_MOD_00533	3.-.-.-
121220-bin70|PROKKA_MOD_00534	6.1.1.7
121220-bin70|PROKKA_MOD_00535	2.7.2.4
121220-bin70|PROKKA_MOD_00536	2.2.1.7
121220-bin70|PROKKA_MOD_00537	2.5.1.18
121220-bin70|PROKKA_MOD_00538	3.5.1.-
121220-bin70|PROKKA_MOD_00541	1.14.13.-
121220-bin70|PROKKA_MOD_00542	1.14.13.-
121220-bin70|PROKKA_MOD_00543	3.4.11.9
121220-bin70|PROKKA_MOD_00545	1.6.1.2
121220-bin70|PROKKA_MOD_00546	2.5.1.90
121220-bin70|PROKKA_MOD_00547	4.2.1.59
121220-bin70|PROKKA_MOD_00548	2.3.1.41
121220-bin70|PROKKA_MOD_00549	1.11.1.17
121220-bin70|PROKKA_MOD_00550	4.1.2.13
121220-bin70|PROKKA_MOD_00558	2.8.1.7
121220-bin70|PROKKA_MOD_00566	3.6.4.12
121220-bin70|PROKKA_MOD_00569	2.3.2.2
121220-bin70|PROKKA_MOD_00570	3.4.21.102
121220-bin70|PROKKA_MOD_00573	3.1.1.1
121220-bin70|PROKKA_MOD_00574	3.6.3.-
121220-bin70|PROKKA_MOD_00576	2.7.13.3
121220-bin70|PROKKA_MOD_00581	6.3.1.2
121220-bin70|PROKKA_MOD_00583	2.8.1.4
121220-bin70|PROKKA_MOD_00590	3.1.-.-
121220-bin70|PROKKA_MOD_00591	3.3.2.10
121220-bin70|PROKKA_MOD_00593	4.2.3.1
121220-bin70|PROKKA_MOD_00596	2.4.2.19
121220-bin70|PROKKA_MOD_00602	4.2.1.9
121220-bin70|PROKKA_MOD_00607	6.3.2.2
121220-bin70|PROKKA_MOD_00614	1.1.1.95
121220-bin70|PROKKA_MOD_00616	2.3.1.179
121220-bin70|PROKKA_MOD_00618	3.5.4.32
121220-bin70|PROKKA_MOD_00620	3.5.2.7
121220-bin70|PROKKA_MOD_00623	2.7.1.24
121220-bin70|PROKKA_MOD_00625	3.6.1.55
121220-bin70|PROKKA_MOD_00628	2.3.1.41
121220-bin70|PROKKA_MOD_00640	2.3.3.13
121220-bin70|PROKKA_MOD_00646	2.7.1.71
121220-bin70|PROKKA_MOD_00647	4.1.1.23
121220-bin70|PROKKA_MOD_00651	3.6.4.-
121220-bin70|PROKKA_MOD_00652	2.7.1.90
121220-bin70|PROKKA_MOD_00653	1.1.1.29
121220-bin70|PROKKA_MOD_00663	2.5.1.55
121220-bin70|PROKKA_MOD_00664	6.3.4.2
121220-bin70|PROKKA_MOD_00665	6.3.4.19
121220-bin70|PROKKA_MOD_00670	6.3.3.2
121220-bin70|PROKKA_MOD_00671	2.7.1.40
121220-bin70|PROKKA_MOD_00672	4.3.1.19
121220-bin70|PROKKA_MOD_00676	3.2.1.21
121220-bin70|PROKKA_MOD_00677	1.8.1.8
121220-bin70|PROKKA_MOD_00680	5.3.1.6
121220-bin70|PROKKA_MOD_00685	4.1.1.17
121220-bin70|PROKKA_MOD_00686	3.5.2.3
121220-bin70|PROKKA_MOD_00687	2.1.2.9
121220-bin70|PROKKA_MOD_00688	6.3.4.5
121220-bin70|PROKKA_MOD_00689	4.3.1.19
121220-bin70|PROKKA_MOD_00698	3.6.3.-
121220-bin70|PROKKA_MOD_00699	1.3.99.16
121220-bin70|PROKKA_MOD_00700	1.3.99.16
121220-bin70|PROKKA_MOD_00704	2.1.1.199
121220-bin70|PROKKA_MOD_00706	2.4.1.129
121220-bin70|PROKKA_MOD_00707	6.3.2.13
121220-bin70|PROKKA_MOD_00710	2.5.1.75
121220-bin70|PROKKA_MOD_00717	1.3.99.-
121220-bin70|PROKKA_MOD_00720	2.7.7.18
121220-bin70|PROKKA_MOD_00721	1.2.1.41
121220-bin70|PROKKA_MOD_00722	4.99.1.1
121220-bin70|PROKKA_MOD_00724	1.2.4.1
121220-bin70|PROKKA_MOD_00727	1.3.99.28
121220-bin70|PROKKA_MOD_00728	1.14.99.44
121220-bin70|PROKKA_MOD_00733	5.4.99.23
121220-bin70|PROKKA_MOD_00735	6.3.1.5
121220-bin70|PROKKA_MOD_00736	2.6.1.18
121220-bin70|PROKKA_MOD_00737	5.3.3.18
121220-bin70|PROKKA_MOD_00741	2.4.1.182
121220-bin70|PROKKA_MOD_00742	3.1.26.4
121220-bin70|PROKKA_MOD_00743	2.3.1.180
121220-bin70|PROKKA_MOD_00744	2.7.7.7
121220-bin70|PROKKA_MOD_00749	3.1.-.-
121220-bin70|PROKKA_MOD_00752	6.2.1.3
121220-bin70|PROKKA_MOD_00754	1.-.-.-
121220-bin70|PROKKA_MOD_00755	5.4.99.22
121220-bin70|PROKKA_MOD_00759	2.1.2.1
121220-bin70|PROKKA_MOD_00764	2.5.1.9
121220-bin70|PROKKA_MOD_00767	5.2.1.8
121220-bin70|PROKKA_MOD_00768	2.1.1.33
121220-bin70|PROKKA_MOD_00773	1.3.99.32
121220-bin70|PROKKA_MOD_00774	1.3.1.-
121220-bin70|PROKKA_MOD_00775	3.1.2.-
121220-bin70|PROKKA_MOD_00776	6.3.2.-
121220-bin70|PROKKA_MOD_00778	2.5.1.7
121220-bin70|PROKKA_MOD_00783	5.2.1.8
121220-bin70|PROKKA_MOD_00784	6.1.1.18
121220-bin70|PROKKA_MOD_00785	6.1.1.16
121220-bin70|PROKKA_MOD_00789	1.4.3.16
121220-bin70|PROKKA_MOD_00790	3.6.4.12
121220-bin70|PROKKA_MOD_00791	4.2.1.96
121220-bin70|PROKKA_MOD_00792	1.14.16.1
121220-bin70|PROKKA_MOD_00796	6.1.1.14
121220-bin70|PROKKA_MOD_00797	6.1.1.14
121220-bin70|PROKKA_MOD_00800	3.6.4.13
121220-bin70|PROKKA_MOD_00803	2.5.1.10
121220-bin70|PROKKA_MOD_00810	1.1.1.100
121220-bin70|PROKKA_MOD_00813	2.1.3.1
121220-bin70|PROKKA_MOD_00814	4.1.1.3
121220-bin70|PROKKA_MOD_00817	3.5.1.28
121220-bin70|PROKKA_MOD_00819	2.1.1.63
121220-bin70|PROKKA_MOD_00824	1.6.1.2
121220-bin70|PROKKA_MOD_00825	1.6.1.2
121220-bin70|PROKKA_MOD_00826	1.6.1.2
121220-bin70|PROKKA_MOD_00827	3.6.3.14
121220-bin70|PROKKA_MOD_00830	3.5.2.12
121220-bin70|PROKKA_MOD_00832	4.1.1.20
121220-bin70|PROKKA_MOD_00834	3.1.3.27
121220-bin70|PROKKA_MOD_00835	2.7.4.16
121220-bin70|PROKKA_MOD_00837	2.5.1.78
121220-bin70|PROKKA_MOD_00841	3.4.11.6
121220-bin70|PROKKA_MOD_00842	3.-.-.-
121220-bin70|PROKKA_MOD_00843	3.4.14.12
121220-bin70|PROKKA_MOD_00844	3.1.1.2
121220-bin70|PROKKA_MOD_00847	6.3.5.3
121220-bin70|PROKKA_MOD_00848	2.7.7.6
121220-bin70|PROKKA_MOD_00852	4.4.1.11
121220-bin70|PROKKA_MOD_00857	5.1.1.-
121220-bin70|PROKKA_MOD_00858	1.1.1.163
121220-bin70|PROKKA_MOD_00859	1.1.1.47
121220-bin70|PROKKA_MOD_00860	4.3.2.3
121220-bin70|PROKKA_MOD_00861	6.3.2.13
121220-bin70|PROKKA_MOD_00862	6.3.2.10
121220-bin70|PROKKA_MOD_00863	2.7.8.13
121220-bin70|PROKKA_MOD_00865	3.6.3.-
121220-bin70|PROKKA_MOD_00868	2.5.1.78
121220-bin70|PROKKA_MOD_00873	1.13.11.27
121220-bin70|PROKKA_MOD_00876	5.2.1.4
121220-bin70|PROKKA_MOD_00877	6.2.1.3
121220-bin70|PROKKA_MOD_00885	1.14.-.-
121220-bin70|PROKKA_MOD_00888	3.6.4.13
121220-bin70|PROKKA_MOD_00889	3.1.3.3
121220-bin70|PROKKA_MOD_00890	1.1.1.69
121220-bin70|PROKKA_MOD_00891	1.4.3.5
121220-bin70|PROKKA_MOD_00893	2.1.2.10
121220-bin70|PROKKA_MOD_00895	2.1.1.13
121220-bin70|PROKKA_MOD_00897	3.5.1.23
121220-bin70|PROKKA_MOD_00900	2.1.1.187
121220-bin70|PROKKA_MOD_00901	6.3.4.3
121220-bin70|PROKKA_MOD_00902	1.5.3.1
121220-bin70|PROKKA_MOD_00903	2.7.7.65
121220-bin70|PROKKA_MOD_00905	1.13.11.27
121220-bin70|PROKKA_MOD_00906	1.5.5.1
121220-bin70|PROKKA_MOD_00911	2.1.1.170
121220-bin70|PROKKA_MOD_00917	6.1.1.6
121220-bin70|PROKKA_MOD_00918	2.-.-.-
121220-bin70|PROKKA_MOD_00919	1.1.1.108
121220-bin70|PROKKA_MOD_00920	1.14.11.1
121220-bin70|PROKKA_MOD_00932	4.1.1.-
121220-bin70|PROKKA_MOD_00935	2.4.99.17
121220-bin70|PROKKA_MOD_00936	2.4.2.29
121220-bin70|PROKKA_MOD_00939	2.6.99.2
121220-bin70|PROKKA_MOD_00940	5.2.1.8
121220-bin70|PROKKA_MOD_00942	2.7.7.19
121220-bin70|PROKKA_MOD_00943	2.7.6.3
121220-bin70|PROKKA_MOD_00944	2.7.1.113
121220-bin70|PROKKA_MOD_00945	2.1.2.11
121220-bin70|PROKKA_MOD_00947	6.3.5.5
121220-bin70|PROKKA_MOD_00948	6.3.5.5
121220-bin70|PROKKA_MOD_00949	1.17.1.8
121220-bin70|PROKKA_MOD_00951	4.1.1.64
121220-bin70|PROKKA_MOD_00954	2.7.11.5
121220-bin70|PROKKA_MOD_00957	3.5.1.93
121220-bin70|PROKKA_MOD_00961	6.3.1.11
121220-bin70|PROKKA_MOD_00965	2.3.1.9
121220-bin70|PROKKA_MOD_00967	2.7.7.7
121220-bin70|PROKKA_MOD_00970	4.2.1.-
121220-bin70|PROKKA_MOD_00971	5.3.3.17
121220-bin70|PROKKA_MOD_00978	3.1.4.46
121220-bin70|PROKKA_MOD_00979	6.2.1.1
121220-bin70|PROKKA_MOD_00980	1.-.-.-
121220-bin70|PROKKA_MOD_00983	3.1.21.-
121220-bin70|PROKKA_MOD_00985	2.8.3.16
121220-bin70|PROKKA_MOD_00986	1.3.99.-
121220-bin70|PROKKA_MOD_00987	2.6.1.77
121220-bin70|PROKKA_MOD_00988	3.6.-.-
121220-bin70|PROKKA_MOD_00991	3.1.26.5
121220-bin70|PROKKA_MOD_00992	1.3.99.-
121220-bin70|PROKKA_MOD_00993	1.3.99.-
121220-bin70|PROKKA_MOD_00999	3.1.13.-
121220-bin70|PROKKA_MOD_01002	1.11.1.5
121220-bin70|PROKKA_MOD_01006	1.13.12.16
121220-bin70|PROKKA_MOD_01008	4.1.3.4
121220-bin70|PROKKA_MOD_01009	5.3.1.16
121220-bin70|PROKKA_MOD_01010	1.3.1.-
121220-bin70|PROKKA_MOD_01014	6.4.1.3
121220-bin70|PROKKA_MOD_01015	1.1.5.3
121220-bin70|PROKKA_MOD_01016	2.7.1.17
121220-bin70|PROKKA_MOD_01018	1.8.-.-
121220-bin70|PROKKA_MOD_01020	3.5.1.46
121220-bin70|PROKKA_MOD_01021	2.1.1.-
121220-bin70|PROKKA_MOD_01022	1.2.1.72
121220-bin70|PROKKA_MOD_01023	2.7.2.3
121220-bin70|PROKKA_MOD_01024	4.1.2.13
121220-bin70|PROKKA_MOD_01027	1.5.3.1
121220-bin70|PROKKA_MOD_01029	6.2.1.3
121220-bin70|PROKKA_MOD_01030	4.2.1.17
121220-bin70|PROKKA_MOD_01032	2.1.1.-
121220-bin70|PROKKA_MOD_01033	5.1.1.7
121220-bin70|PROKKA_MOD_01034	4.1.1.20
121220-bin70|PROKKA_MOD_01037	4.3.2.1
121220-bin70|PROKKA_MOD_01038	2.7.1.170
121220-bin70|PROKKA_MOD_01042	1.2.1.38
121220-bin70|PROKKA_MOD_01043	2.7.7.-
121220-bin70|PROKKA_MOD_01046	1.5.3.1
121220-bin70|PROKKA_MOD_01048	2.1.2.10
121220-bin70|PROKKA_MOD_01051	2.1.1.64
121220-bin70|PROKKA_MOD_01052	3.5.4.28
121220-bin70|PROKKA_MOD_01053	5.99.1.3
121220-bin70|PROKKA_MOD_01054	2.7.11.5
121220-bin70|PROKKA_MOD_01059	6.3.2.8
121220-bin70|PROKKA_MOD_01060	2.4.1.227
121220-bin70|PROKKA_MOD_01062	4.2.1.3
121220-bin70|PROKKA_MOD_01068	2.3.1.-
121220-bin70|PROKKA_MOD_01069	4.1.3.40
121220-bin70|PROKKA_MOD_01070	2.5.1.-
121220-bin70|PROKKA_MOD_01077	2.7.2.11
121220-bin70|PROKKA_MOD_01080	2.3.2.2
121220-bin70|PROKKA_MOD_01088	3.5.1.91
121220-bin70|PROKKA_MOD_01093	4.2.2.-
121220-bin70|PROKKA_MOD_01099	2.5.1.18
121220-bin70|PROKKA_MOD_01100	1.3.1.34
121220-bin70|PROKKA_MOD_01101	1.2.4.1
121220-bin70|PROKKA_MOD_01102	1.18.1.2
121220-bin70|PROKKA_MOD_01104	3.4.21.26
121220-bin70|PROKKA_MOD_01105	1.8.-.-
121220-bin70|PROKKA_MOD_01106	2.6.1.62
121220-bin70|PROKKA_MOD_01107	1.2.1.79
121220-bin70|PROKKA_MOD_01108	6.1.1.12
121220-bin70|PROKKA_MOD_01111	4.2.1.20
121220-bin70|PROKKA_MOD_01112	1.17.4.1
121220-bin70|PROKKA_MOD_01116	2.8.1.1
121220-bin70|PROKKA_MOD_01117	2.8.3.5
121220-bin70|PROKKA_MOD_01118	2.7.11.1
121220-bin70|PROKKA_MOD_01119	3.1.3.16
121220-bin70|PROKKA_MOD_01122	3.1.26.11
121220-bin70|PROKKA_MOD_01125	1.8.4.-
121220-bin70|PROKKA_MOD_01129	3.1.4.17
121220-bin70|PROKKA_MOD_01131	5.99.1.3
121220-bin70|PROKKA_MOD_01136	2.1.1.-
121220-bin70|PROKKA_MOD_01137	6.3.4.14
121220-bin70|PROKKA_MOD_01139	4.2.1.10
121220-bin70|PROKKA_MOD_01142	3.5.1.-
121220-bin70|PROKKA_MOD_01143	6.1.1.1
121220-bin70|PROKKA_MOD_01145	5.2.1.8
121220-bin70|PROKKA_MOD_01147	2.7.13.3
121220-bin70|PROKKA_MOD_01152	3.6.4.12
121220-bin70|PROKKA_MOD_01153	4.2.1.33
121220-bin70|PROKKA_MOD_01155	4.2.3.5
121220-bin70|PROKKA_MOD_01156	3.6.4.13
121220-bin70|PROKKA_MOD_01158	2.1.1.-
121220-bin70|PROKKA_MOD_01159	4.1.1.-
121220-bin70|PROKKA_MOD_01164	2.8.3.16
121220-bin70|PROKKA_MOD_01165	2.-.-.-
121220-bin70|PROKKA_MOD_01170	3.6.1.27
121220-bin70|PROKKA_MOD_01171	3.6.3.-
121220-bin70|PROKKA_MOD_01172	3.6.3.-
121220-bin70|PROKKA_MOD_01174	2.6.1.85
121220-bin70|PROKKA_MOD_01179	1.7.1.13
121220-bin70|PROKKA_MOD_01180	1.8.1.2
121220-bin70|PROKKA_MOD_01181	3.4.21.88
121220-bin70|PROKKA_MOD_01183	5.99.1.2
121220-bin70|PROKKA_MOD_01184	1.1.1.290
121220-bin70|PROKKA_MOD_01185	2.7.7.7
121220-bin70|PROKKA_MOD_01186	1.14.-.-
121220-bin70|PROKKA_MOD_01189	2.7.1.-
121220-bin70|PROKKA_MOD_01191	2.1.3.3
121220-bin70|PROKKA_MOD_01192	2.6.1.11
121220-bin70|PROKKA_MOD_01195	5.4.99.2
121220-bin70|PROKKA_MOD_01196	6.4.1.3
121220-bin70|PROKKA_MOD_01202	5.4.2.2
121220-bin70|PROKKA_MOD_01207	1.14.11.1
121220-bin70|PROKKA_MOD_01208	3.5.1.82
121220-bin70|PROKKA_MOD_01209	3.8.1.5
121220-bin70|PROKKA_MOD_01211	3.6.5.-
121220-bin70|PROKKA_MOD_01212	3.4.21.107
121220-bin70|PROKKA_MOD_01213	3.6.3.-
121220-bin70|PROKKA_MOD_01215	1.6.1.1
121220-bin70|PROKKA_MOD_01217	2.1.1.63
121220-bin70|PROKKA_MOD_01218	1.2.1.83
121220-bin70|PROKKA_MOD_01221	2.3.1.30
121220-bin70|PROKKA_MOD_01222	2.7.1.107
121220-bin70|PROKKA_MOD_01233	3.5.1.81
121220-bin70|PROKKA_MOD_01235	3.5.1.91
121220-bin70|PROKKA_MOD_01236	3.5.1.94
121220-bin70|PROKKA_MOD_01237	2.7.11.1
121220-bin70|PROKKA_MOD_01238	2.5.1.18
121220-bin70|PROKKA_MOD_01239	3.1.3.1
121220-bin70|PROKKA_MOD_01241	2.7.7.6
121220-bin70|PROKKA_MOD_01243	3.6.1.41
121220-bin70|PROKKA_MOD_01245	1.3.8.1
121220-bin70|PROKKA_MOD_01246	1.3.8.3
121220-bin70|PROKKA_MOD_01247	1.1.1.-
121220-bin70|PROKKA_MOD_01257	3.1.1.2
121220-bin70|PROKKA_MOD_01261	4.2.2.-
121220-bin70|PROKKA_MOD_01262	1.1.1.268
121220-bin70|PROKKA_MOD_01266	1.14.14.7
121220-bin70|PROKKA_MOD_01267	3.7.1.3
121220-bin70|PROKKA_MOD_01274	2.8.3.16
121220-bin70|PROKKA_MOD_01276	1.14.14.7
121220-bin70|PROKKA_MOD_01279	3.6.4.12
121220-bin70|PROKKA_MOD_01282	5.1.1.13
121220-bin70|PROKKA_MOD_01292	3.5.1.46
121220-bin70|PROKKA_MOD_01296	1.6.5.5
121220-bin70|PROKKA_MOD_01297	3.5.1.91
121220-bin70|PROKKA_MOD_01300	3.5.1.1
121220-bin70|PROKKA_MOD_01303	3.1.-.-
121220-bin70|PROKKA_MOD_01305	1.4.3.-
121220-bin70|PROKKA_MOD_01307	1.8.1.16
121220-bin70|PROKKA_MOD_01313	4.1.99.18
121220-bin70|PROKKA_MOD_01315	6.4.1.2
121220-bin70|PROKKA_MOD_01321	3.4.21.102
121220-bin70|PROKKA_MOD_01322	6.1.1.21
121220-bin70|PROKKA_MOD_01323	1.17.7.1
121220-bin70|PROKKA_MOD_01327	1.9.3.1
121220-bin70|PROKKA_MOD_01329	4.1.1.32
121220-bin70|PROKKA_MOD_01332	1.1.1.85
121220-bin70|PROKKA_MOD_01339	2.6.1.84
121220-bin70|PROKKA_MOD_01340	2.1.1.-
121220-bin70|PROKKA_MOD_01343	6.5.1.2
121220-bin70|PROKKA_MOD_01344	2.4.2.17
121220-bin70|PROKKA_MOD_01345	1.1.1.23
121220-bin70|PROKKA_MOD_01346	2.6.1.9
121220-bin70|PROKKA_MOD_01348	2.1.1.190
121220-bin70|PROKKA_MOD_01349	2.1.2.1
121220-bin70|PROKKA_MOD_01355	1.2.1.3
121220-bin70|PROKKA_MOD_01356	2.7.7.7
121220-bin70|PROKKA_MOD_01361	3.1.1.84
121220-bin70|PROKKA_MOD_01362	3.1.3.3
121220-bin70|PROKKA_MOD_01365	2.2.1.2
121220-bin70|PROKKA_MOD_01369	1.18.1.5
121220-bin70|PROKKA_MOD_01375	6.1.1.19
121220-bin70|PROKKA_MOD_01377	6.1.1.-
121220-bin70|PROKKA_MOD_01381	2.1.1.258
121220-bin70|PROKKA_MOD_01387	4.1.3.4
121220-bin70|PROKKA_MOD_01389	3.6.3.30
121220-bin70|PROKKA_MOD_01393	3.6.3.-
121220-bin70|PROKKA_MOD_01397	1.1.1.100
121220-bin70|PROKKA_MOD_01402	6.1.1.5
121220-bin70|PROKKA_MOD_01405	3.4.11.1
121220-bin70|PROKKA_MOD_01406	2.7.7.7
121220-bin70|PROKKA_MOD_01407	6.1.1.9
121220-bin70|PROKKA_MOD_01408	3.4.24.-
121220-bin70|PROKKA_MOD_01410	3.1.3.5
121220-bin70|PROKKA_MOD_01415	3.6.3.27
121220-bin70|PROKKA_MOD_01417	1.6.5.-
121220-bin70|PROKKA_MOD_01418	1.6.5.-
121220-bin70|PROKKA_MOD_01419	1.6.5.-
121220-bin70|PROKKA_MOD_01420	1.6.5.-
121220-bin70|PROKKA_MOD_01421	2.6.1.16
121220-bin70|PROKKA_MOD_01425	3.1.1.-
121220-bin70|PROKKA_MOD_01427	1.3.99.-
121220-bin70|PROKKA_MOD_01431	4.1.3.-
121220-bin70|PROKKA_MOD_01432	3.5.4.25
121220-bin70|PROKKA_MOD_01435	3.4.19.5
121220-bin70|PROKKA_MOD_01437	3.2.1.21
121220-bin70|PROKKA_MOD_01438	2.3.1.-
121220-bin70|PROKKA_MOD_01439	4.2.1.59
121220-bin70|PROKKA_MOD_01440	2.3.1.129
121220-bin70|PROKKA_MOD_01441	2.4.1.182
121220-bin70|PROKKA_MOD_01442	3.6.4.-
121220-bin70|PROKKA_MOD_01445	2.3.1.-
121220-bin70|PROKKA_MOD_01447	3.2.2.-
121220-bin70|PROKKA_MOD_01450	1.3.1.-
121220-bin70|PROKKA_MOD_01453	1.1.1.77
121220-bin70|PROKKA_MOD_01454	1.2.1.27
121220-bin70|PROKKA_MOD_01457	3.6.4.13
121220-bin70|PROKKA_MOD_01458	2.7.7.7
121220-bin70|PROKKA_MOD_01459	3.1.26.4
121220-bin70|PROKKA_MOD_01460	1.4.3.-
121220-bin70|PROKKA_MOD_01462	2.6.1.77
121220-bin70|PROKKA_MOD_01463	2.8.1.1
121220-bin70|PROKKA_MOD_01464	4.4.1.8
121220-bin70|PROKKA_MOD_01466	1.17.1.2
121220-bin70|PROKKA_MOD_01467	5.3.1.9
121220-bin70|PROKKA_MOD_01469	2.5.1.18
121220-bin70|PROKKA_MOD_01473	3.5.1.28
121220-bin70|PROKKA_MOD_01479	3.6.4.12
121220-bin70|PROKKA_MOD_01482	2.3.3.1
121220-bin70|PROKKA_MOD_01483	2.3.1.16
121220-bin70|PROKKA_MOD_01484	1.1.1.-
121220-bin70|PROKKA_MOD_01485	4.2.1.17
121220-bin70|PROKKA_MOD_01488	2.5.1.-
121220-bin70|PROKKA_MOD_01489	4.2.1.17
121220-bin70|PROKKA_MOD_01493	3.6.3.-
121220-bin70|PROKKA_MOD_01496	2.7.7.60
